cus_id,exp_id,pos_id,treatmentweek,Revenue1,Revenue0,Vends1,Vends0,Rebate0,Rebate1
93,7,14127     ,114,32.6117533333331,31.2685795235293,73.99999999999951,76.57647058823501,1.6542940235295,1.0316160000000
93,7,14130     ,112,38.468052,40.32168575,97.00000000000000,97.37500000000000,1.7730900000000,1.6333920000000
93,7,14130     ,113,39.458194,40.0801169999999,98.00000000000000,97.99999999999987,1.6907040000000,1.8053280000000
93,7,14130     ,114,38.248987,39.7323095489177,92.00000000000000,94.67272727272708,1.5291883636363,1.1175840000000
93,7,14133     ,112,43.121922,44.0639744615384,96.00000000000000,98.15384615384594,1.0117772307693,0.7737120000000
93,7,14133     ,113,42.716626,43.9133344615384,97.00000000000000,98.53846153846133,1.0382289230769,1.1175840000000
93,7,14133     ,114,53.532702,55.297468,116.00000000000000,116.00000000000000,0.8596800000000,0.5158080000000
93,7,14333     ,112,21.443256,21.1860377999999,50.20000000000000,50.99999999999979,1.0545408000000,0.5845824000000
93,7,14333     ,114,28.735371,28.3469317545786,66.20000000000000,67.37835497835462,1.3228823400600,0.6189696000000
93,7,14334     ,112,41.1553496666664,42.320616583333,96.33333333333276,99.41960784313661,1.5763328470588,1.4614560000000
93,7,14334     ,114,36.4408029999998,34.6252792333331,80.66666666666616,83.89999999999952,1.7722303200000,0.6590880000000
93,7,17384     ,112,30.5404832,29.7991644444444,68.40000000000000,70.77777777777766,1.2322080000000,0.8080992000000
93,7,17384     ,113,31.6907054,31.0244898666666,70.80000000000000,72.37777777777763,1.1710752000000,0.7737120000000
93,7,17389     ,112,31.806963,34.584395736842,76.00000000000000,78.05263157894718,1.0542391578947,1.3754880000000
93,7,17389     ,114,22.327309,24.4581640666666,53.00000000000000,54.99999999999988,0.8058067200000,0.8596800000000
93,7,23285     ,112,27.8496,29.3920910222222,72.00000000000000,73.42222222222210,1.9390560000000,1.8912960000000
93,7,23285     ,113,32.464142,34.7434833,83.00000000000000,84.90000000000000,1.8964540800000,2.3211360000000
93,7,23285     ,114,35.470443,37.1118185,92.00000000000000,92.00000000000000,2.1062160000000,2.3211360000000
93,7,238       ,112,51.559264,53.2639725,131.00000000000000,131.00000000000000,3.1163400000000,2.5790400000000
93,7,238       ,113,37.34082,40.6150541249999,95.00000000000000,97.45833333333316,2.1026340000000,1.8053280000000
93,7,238       ,114,51.955292,53.2639725,130.00000000000000,131.00000000000000,3.1163400000000,2.6650080000000
93,7,27792     ,112,37.961301,41.24929,94.00000000000000,94.00000000000000,1.2035520000000,2.0632320000000
93,7,27792     ,113,34.254206,34.857545990476,81.00000000000000,85.76904761904719,1.9870889142857,1.3754880000000
93,7,27792     ,114,35.343676,37.7381203686273,89.00000000000000,91.19999999999956,1.9041069176471,1.5474240000000
93,7,32039     ,112,35.8982989999999,37.8999878749999,89.79999999999966,91.73749999999966,1.6480782000000,1.4729184000000
93,7,32039     ,113,38.9920218,37.5406726,92.60000000000000,92.60000000000000,1.5818112000000,1.2379392000000
93,7,32039     ,114,34.5438612,35.1992518916666,83.80000000000000,86.00833333333312,1.6300488000000,1.2551328000000
93,7,32676     ,112,41.847894,41.5445446166666,93.60000000000000,95.73333333333323,1.6527348000000,1.3926816000000
93,7,32676     ,114,37.460344,36.6776465999999,85.20000000000000,87.09523809523789,1.9371455999999,1.3754880000000
93,7,34        ,112,54.13585,51.6499626666665,120.00000000000000,123.16666666666624,2.1348720000000,1.1175840000000
93,7,34        ,114,45.8212,44.1338939282049,101.00000000000000,104.83076923076877,1.8846830769231,0.5158080000000
93,7,34181     ,114,28.6060066,28.2763360666666,64.80000000000000,65.86666666666658,1.4413968000000,1.0488096000000
93,7,5160      ,112,17.34687,15.469534,39.00000000000000,40.00000000000000,1.2035520000000,0.3438720000000
93,7,5160      ,113,20.028677,21.2816314307692,48.00000000000000,48.69230769230758,0.4523239384616,0.6877440000000
93,7,5160      ,114,23.961553,22.604808,52.00000000000000,52.00000000000000,0.4298400000000,0.4298400000000
93,7,5754      ,112,32.088412,33.694648,84.00000000000000,84.00000000000000,2.4071040000000,2.4071040000000
93,7,5754      ,113,28.49036,27.6148938222222,70.00000000000000,71.19999999999982,2.2752864000000,1.6333920000000
93,7,5754      ,114,19.550668,21.0547306666666,53.00000000000000,53.66666666666662,1.5187680000000,1.5474240000000
93,8,14125     ,124,30.085824,26.7740335,66.00000000000000,66.00000000000000,1.5044400000000,0.6017760000000
93,8,14125     ,125,28.917775,26.7740335,66.00000000000000,66.00000000000000,1.5044400000000,0.2579040000000
93,8,14127     ,124,32.7921845,32.06051875,76.50000000000000,76.50000000000000,1.5259320000000,1.3325040000000
93,8,14127     ,125,25.739052,25.51494338,59.50000000000000,60.85000000000000,1.1390760000000,0.6877440000000
93,8,14130     ,124,35.2816258,36.2833924282827,83.60000000000000,87.66531986531963,1.5400139636363,1.2723264000000
93,8,14130     ,125,39.6229366,38.2224772,91.80000000000000,91.80000000000000,0.9112608000000,1.1003904000000
93,8,14133     ,124,51.965919,53.3178666666666,113.00000000000000,112.99999999999987,0.7450560000000,0.6877440000000
93,8,14133     ,125,35.03952,33.890011625,77.00000000000000,78.75000000000000,0.8381880000000,0.5158080000000
93,8,14334     ,124,56.244017,55.109377,130.00000000000000,130.00000000000000,1.9772640000000,1.6333920000000
93,8,14334     ,125,45.933331,47.3294472727272,107.00000000000000,110.27272727272712,1.5161629090910,1.2035520000000
93,8,17384     ,125,44.6455995,46.3076674,103.50000000000000,104.26666666666657,1.5244992000000,1.4614560000000
93,8,17389     ,125,41.1802082,39.3618942,89.80000000000000,90.10000000000000,1.4528592000000,0.8424864000000
